qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_at_domain,qty_vowels_domain,domain_in_ip,server_client_domain,qty_dot_directory,qty_hyphen_directory,qty_underline_directory,qty_percent_directory,directory_length,file_length,qty_dot_params,qty_hyphen_params,qty_underline_params,qty_slash_params,qty_questionmark_params,qty_percent_params,email_in_url,tls_ssl_certificate,url_shortened,phishing
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,3,0,0,0,11,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,88,2,1,0,0,7,0,0,2,1,0,0,68,11,-1,-1,-1,-1,-1,-1,0,1,0,1
2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,48,2,1,0,0,1,0,0,0,0,0,0,34,0,-1,-1,-1,-1,-1,-1,0,0,0,1
5,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,2,88,2,0,0,0,8,0,0,1,1,0,0,34,9,2,0,0,0,0,0,1,1,0,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,3,0,0,1,0,0,0,14,9,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,40,1,0,0,0,6,0,0,0,0,0,1,24,4,-1,-1,-1,-1,-1,-1,0,0,0,1
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,72,1,0,0,0,10,0,0,1,1,0,0,45,21,-1,-1,-1,-1,-1,-1,0,1,0,1
4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,48,3,0,0,0,10,0,0,1,0,1,0,20,9,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1,0,0,0,3,0,0,1,0,1,0,38,10,-1,-1,-1,-1,-1,-1,0,0,0,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,56,2,0,0,0,3,0,0,0,0,1,0,39,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,3,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,0,0,0,3,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,107,2,0,0,0,4,0,0,0,8,0,0,92,36,-1,-1,-1,-1,-1,-1,0,0,0,0
16,2,0,5,1,9,1,0,0,0,0,0,0,0,0,0,2,279,2,0,0,0,5,0,0,1,1,0,0,43,9,13,1,0,0,1,0,1,0,0,1
2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,48,2,0,0,0,1,0,0,0,4,0,0,37,28,-1,-1,-1,-1,-1,-1,0,1,0,0
3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,51,2,0,0,0,5,0,0,0,0,0,0,6,5,1,1,0,0,0,0,0,1,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,2,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,38,3,0,0,0,5,0,0,0,0,0,0,19,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,56,2,1,0,0,4,0,0,0,1,0,0,11,10,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,5,0,0,1,0,0,0,13,12,-1,-1,-1,-1,-1,-1,0,1,0,1
1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,6,0,0,0,0,0,0,5,0,-1,-1,-1,-1,-1,-1,0,1,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,55,2,0,0,0,9,0,0,1,1,0,0,23,22,-1,-1,-1,-1,-1,-1,0,1,0,1
3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,218,2,2,0,0,4,0,0,1,1,0,0,194,22,-1,-1,-1,-1,-1,-1,0,0,0,1
2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,78,2,1,0,0,9,0,0,0,0,0,0,43,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,50,2,0,0,0,6,0,0,0,0,0,6,34,28,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,0,0,0,7,0,0,1,0,0,0,25,9,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,3,0,0,0,8,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,3,0,0,1,0,0,0,13,12,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,0,4,0,0,0,0,0,0,13,0,-1,-1,-1,-1,-1,-1,0,1,0,0
4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,60,3,0,0,0,7,0,0,1,0,0,0,12,11,0,0,1,0,0,0,0,0,0,0
6,7,4,5,0,4,0,0,0,0,0,0,0,0,0,0,2,195,2,0,0,0,4,0,0,1,0,0,0,9,8,3,7,4,4,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,1,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0,9,0,0,0,0,0,0,7,0,-1,-1,-1,-1,-1,-1,0,0,0,1
4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,0,0,1,0,1,0,0,0,28,14,-1,-1,-1,-1,-1,-1,0,0,0,1
3,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,103,3,0,0,0,7,0,0,0,10,0,0,80,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,0,7,0,0,1,0,0,0,11,10,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,39,2,0,0,0,2,0,0,1,0,0,0,13,12,0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,2,0,0,0,0,0,0,3,2,-1,-1,-1,-1,-1,-1,0,0,0,0
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,26,4,0,0,0,5,0,0,0,0,0,0,5,0,-1,-1,-1,-1,-1,-1,0,1,0,0
4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,65,3,2,0,0,10,0,0,1,0,0,0,31,12,-1,-1,-1,-1,-1,-1,0,1,0,1
4,1,1,1,0,11,0,0,0,0,0,0,0,0,0,4,2,242,2,0,0,0,4,0,0,0,0,0,0,4,3,2,1,1,0,0,4,0,1,0,1
3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,54,2,0,0,0,3,0,0,1,0,0,0,41,10,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,0,0,0,6,0,0,0,0,1,0,23,17,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34,3,0,0,0,6,0,0,0,0,0,0,14,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1,1,0,0,5,0,0,0,3,0,0,26,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,58,1,1,0,0,5,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,2,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,12,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,77,1,0,0,0,9,0,0,1,0,2,0,52,26,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,2,67,2,0,0,0,3,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,88,2,2,0,0,14,0,0,0,0,0,0,49,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,0,0,0,4,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,96,1,0,0,0,6,0,0,1,0,0,0,80,9,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,3,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,598,1,0,0,0,4,0,0,2,1,0,0,45,23,0,0,0,0,0,0,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,79,3,0,0,0,5,0,0,0,2,0,0,48,19,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,40,2,0,0,0,3,0,0,0,1,0,0,26,17,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,4,0,0,0,0,0,0,10,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,143,2,1,0,0,7,0,0,0,0,3,0,102,46,0,0,0,0,0,0,0,1,0,1
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,2,0,0,1,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,3,0,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1,2,0,4,0,0,0,0,9,0,0,0,0,0,0,0,1,70,1,1,0,0,6,0,0,0,1,0,0,50,0,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,71,2,0,0,0,1,0,0,1,0,0,0,25,24,0,0,0,0,0,0,0,1,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,3,0,0,0,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,3,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,1,97,2,0,0,0,5,0,0,1,0,1,0,81,9,-1,-1,-1,-1,-1,-1,0,0,0,1
2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,85,2,0,0,0,9,0,0,0,1,0,0,45,0,0,0,0,0,0,0,0,1,0,1
2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,60,2,0,0,0,3,0,0,0,6,0,0,46,43,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,2,1,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,6,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,9,0,0,0,0,0,0,28,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1,1,0,0,3,0,0,1,0,0,0,38,12,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0,10,0,0,0,0,0,0,9,0,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1,0,0,0,8,0,0,0,0,0,0,38,32,-1,-1,-1,-1,-1,-1,0,0,0,1
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,1,0,0,5,0,0,0,0,0,0,23,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,0,0,0,4,0,0,1,0,0,0,15,7,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0,4,0,0,1,0,0,0,22,9,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,44,1,160,2,0,0,0,7,0,0,0,0,6,44,144,138,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,34,2,1,0,0,11,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,2,0,0,6,0,0,1,0,0,0,9,8,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,4,0,0,0,0,0,0,9,5,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,0,0,0,3,0,0,0,0,0,0,32,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,0,0,0,7,0,0,1,0,0,0,20,19,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,12,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,1,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,45,3,0,0,0,7,0,0,1,0,1,0,20,9,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,5,0,0,1,1,0,0,23,9,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,5,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,1
4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,46,3,0,0,0,5,0,0,1,1,0,0,28,19,-1,-1,-1,-1,-1,-1,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,2,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,3,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,41,2,0,0,0,5,0,0,1,0,0,0,15,9,0,0,0,0,0,0,0,1,0,0
2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,95,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1
3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,80,2,0,0,0,5,0,0,1,0,0,0,64,12,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,1,74,0,0,0,0,0,0,0,3,0,0,0,68,28,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,38,2,0,0,0,8,0,0,0,0,0,0,21,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,1,0,0,0,0,0,0,7,6,-1,-1,-1,-1,-1,-1,0,1,1,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,38,2,0,0,0,5,0,0,1,0,0,0,22,9,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,4,0,0,0,0,0,0,10,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,3,0,0,0,4,0,0,0,0,1,0,15,14,-1,-1,-1,-1,-1,-1,0,1,0,0
3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,84,2,0,0,0,6,0,0,1,3,0,0,64,9,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,10,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1,0,0,0,4,0,0,0,1,0,0,45,25,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3,0,0,0,10,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,1,0,0,0,0,0,0,5,4,-1,-1,-1,-1,-1,-1,0,0,0,1
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,2,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,12,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,0,0,0,11,0,0,1,0,0,0,19,10,-1,-1,-1,-1,-1,-1,0,1,0,1
2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,83,1,0,0,0,7,0,0,1,1,0,0,64,0,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,70,2,0,0,0,5,0,0,1,0,0,0,48,11,-1,-1,-1,-1,-1,-1,0,1,0,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,1,0,0,4,0,0,1,0,0,0,19,9,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,3,0,0,0,0,0,0,16,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,2,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,6,0,0,0,0,0,0,9,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,2,0,0,0,0,0,0,3,2,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,6,0,0,0,0,0,0,13,0,-1,-1,-1,-1,-1,-1,0,0,0,1
4,2,1,5,0,1,1,0,0,0,0,0,0,0,0,0,1,96,2,1,0,0,4,0,0,1,1,1,0,56,7,1,0,0,0,0,0,1,1,0,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,1,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,2,0,0,1,0,0,0,10,9,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,88,2,0,0,0,14,0,0,1,6,0,0,49,40,-1,-1,-1,-1,-1,-1,0,1,0,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,1,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,6,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,-1,0,0,0,0
17,1,0,4,1,6,1,0,0,0,0,0,0,0,0,0,2,273,2,0,0,0,5,0,0,2,1,0,0,28,9,13,0,0,0,1,0,1,0,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,41,2,0,0,0,8,0,0,0,0,0,0,17,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,4,0,0,1,0,0,0,8,7,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,5,0,0,0,0,0,0,11,10,-1,-1,-1,-1,-1,-1,0,0,0,1
4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,31,4,0,0,0,5,0,0,0,0,1,0,11,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,1,0,0,15,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,55,2,0,0,0,7,0,0,0,2,0,0,33,5,-1,-1,-1,-1,-1,-1,0,1,0,0
5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,55,3,0,0,0,5,0,0,2,0,0,0,30,9,0,0,0,0,0,0,0,1,0,1
4,0,0,1,0,12,0,0,0,0,0,0,0,0,0,4,2,221,2,0,0,0,4,0,0,0,0,0,0,4,3,2,0,0,0,0,4,0,1,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,7,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,4,0,0,0,0,0,0,15,5,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,3,0,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0,6,0,0,0,1,0,0,12,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,54,2,0,0,0,1,0,0,0,2,0,0,43,7,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,1,0,0,6,0,0,0,0,0,0,12,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,0,0,0,6,0,0,1,0,0,0,24,9,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,13,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,38,2,0,0,0,6,0,0,0,0,0,0,21,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,67,2,0,0,0,8,0,0,0,0,0,0,39,0,-1,-1,-1,-1,-1,-1,0,0,0,1
4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,67,3,0,0,0,7,0,0,1,0,0,0,9,8,0,0,0,0,0,0,0,0,0,1
3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,59,3,0,0,0,6,0,0,0,0,0,0,40,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,2,6,5,0,3,0,0,0,0,0,0,0,0,0,0,1,209,2,1,0,0,10,0,0,1,0,5,0,67,16,0,1,1,0,0,0,0,1,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,1,0,0,0,0,0,0,4,3,-1,-1,-1,-1,-1,-1,0,1,0,1
